Pais,Continente,Codigo,Anio,Combustibles Fosiles,Renovables,Nuclear,Id_Pais
Taiwan,Asia,TWN,2007,89.88,1.53,8.5,551fe18ef47d4e6e9d943b9a68ada21d
Taiwan,Asia,TWN,2008,89.6,1.56,8.8,551fe18ef47d4e6e9d943b9a68ada21d
Taiwan,Asia,TWN,2009,89.3,1.5,9.14,551fe18ef47d4e6e9d943b9a68ada21d
Taiwan,Asia,TWN,2010,89.89,1.56,8.49,551fe18ef47d4e6e9d943b9a68ada21d
Taiwan,Asia,TWN,2011,89.7,1.63,8.6,551fe18ef47d4e6e9d943b9a68ada21d
Taiwan,Asia,TWN,2012,89.66,2.0,8.26,551fe18ef47d4e6e9d943b9a68ada21d
Taiwan,Asia,TWN,2013,89.66,1.98,8.28,551fe18ef47d4e6e9d943b9a68ada21d
Taiwan,Asia,TWN,2014,90.02,1.73,8.19,551fe18ef47d4e6e9d943b9a68ada21d
Taiwan,Asia,TWN,2015,91.12,1.83,7.01,551fe18ef47d4e6e9d943b9a68ada21d
Taiwan,Asia,TWN,2016,91.7,2.26,6.01,551fe18ef47d4e6e9d943b9a68ada21d
Taiwan,Asia,TWN,2017,93.54,2.18,4.24,551fe18ef47d4e6e9d943b9a68ada21d
Taiwan,Asia,TWN,2018,92.66,2.18,5.13,551fe18ef47d4e6e9d943b9a68ada21d
Taiwan,Asia,TWN,2019,91.17,2.72,6.08,551fe18ef47d4e6e9d943b9a68ada21d
Taiwan,Asia,TWN,2020,91.13,2.77,6.07,551fe18ef47d4e6e9d943b9a68ada21d
Taiwan,Asia,TWN,2021,91.89,3.04,5.05,551fe18ef47d4e6e9d943b9a68ada21d
Thailand,Asia,THA,1965,91.9,8.1,0.0,103357e3e40a9c0e4e9d36110f7bbc7a
Thailand,Asia,THA,1966,91.4,8.6,0.0,103357e3e40a9c0e4e9d36110f7bbc7a
Thailand,Asia,THA,1967,90.29,9.71,0.0,103357e3e40a9c0e4e9d36110f7bbc7a
Thailand,Asia,THA,1968,92.23,7.77,0.0,103357e3e40a9c0e4e9d36110f7bbc7a
Thailand,Asia,THA,1969,94.52,5.48,0.0,103357e3e40a9c0e4e9d36110f7bbc7a
Thailand,Asia,THA,1970,92.15,7.85,0.0,103357e3e40a9c0e4e9d36110f7bbc7a
Thailand,Asia,THA,1971,91.87,8.13,0.0,103357e3e40a9c0e4e9d36110f7bbc7a
Thailand,Asia,THA,1972,94.35,5.65,0.0,103357e3e40a9c0e4e9d36110f7bbc7a
Thailand,Asia,THA,1973,94.2,5.8,0.0,103357e3e40a9c0e4e9d36110f7bbc7a
Thailand,Asia,THA,1974,92.71,7.29,0.0,103357e3e40a9c0e4e9d36110f7bbc7a
Thailand,Asia,THA,1975,90.87,9.13,0.0,103357e3e40a9c0e4e9d36110f7bbc7a
Thailand,Asia,THA,1976,90.75,9.25,0.0,103357e3e40a9c0e4e9d36110f7bbc7a
Thailand,Asia,THA,1977,92.45,7.55,0.0,103357e3e40a9c0e4e9d36110f7bbc7a
Thailand,Asia,THA,1978,95.43,4.57,0.0,103357e3e40a9c0e4e9d36110f7bbc7a
Thailand,Asia,THA,1979,93.35,6.65,0.0,103357e3e40a9c0e4e9d36110f7bbc7a
Thailand,Asia,THA,1980,97.41,2.59,0.0,103357e3e40a9c0e4e9d36110f7bbc7a
Thailand,Asia,THA,1981,93.98,6.02,0.0,103357e3e40a9c0e4e9d36110f7bbc7a
Thailand,Asia,THA,1982,92.43,7.57,0.0,103357e3e40a9c0e4e9d36110f7bbc7a
Thailand,Asia,THA,1983,93.41,6.59,0.0,103357e3e40a9c0e4e9d36110f7bbc7a
Thailand,Asia,THA,1984,93.37,6.63,0.0,103357e3e40a9c0e4e9d36110f7bbc7a
Thailand,Asia,THA,1985,94.26,5.74,0.0,103357e3e40a9c0e4e9d36110f7bbc7a
Thailand,Asia,THA,1986,91.93,8.07,0.0,103357e3e40a9c0e4e9d36110f7bbc7a
Thailand,Asia,THA,1987,94.81,5.19,0.0,103357e3e40a9c0e4e9d36110f7bbc7a
Thailand,Asia,THA,1988,95.74,4.26,0.0,103357e3e40a9c0e4e9d36110f7bbc7a
Thailand,Asia,THA,1989,94.56,5.44,0.0,103357e3e40a9c0e4e9d36110f7bbc7a
Thailand,Asia,THA,1990,95.93,4.07,0.0,103357e3e40a9c0e4e9d36110f7bbc7a
Thailand,Asia,THA,1991,96.6,3.4,0.0,103357e3e40a9c0e4e9d36110f7bbc7a
Thailand,Asia,THA,1992,97.14,2.86,0.0,103357e3e40a9c0e4e9d36110f7bbc7a
Thailand,Asia,THA,1993,97.8,2.2,0.0,103357e3e40a9c0e4e9d36110f7bbc7a
Thailand,Asia,THA,1994,97.6,2.4,0.0,103357e3e40a9c0e4e9d36110f7bbc7a
Thailand,Asia,THA,1995,96.76,3.24,0.0,103357e3e40a9c0e4e9d36110f7bbc7a
Thailand,Asia,THA,1996,96.84,3.16,0.0,103357e3e40a9c0e4e9d36110f7bbc7a
Thailand,Asia,THA,1997,97.02,2.98,0.0,103357e3e40a9c0e4e9d36110f7bbc7a
Thailand,Asia,THA,1998,97.62,2.38,0.0,103357e3e40a9c0e4e9d36110f7bbc7a
Thailand,Asia,THA,1999,98.39,1.61,0.0,103357e3e40a9c0e4e9d36110f7bbc7a
Thailand,Asia,THA,2000,97.43,2.57,0.0,103357e3e40a9c0e4e9d36110f7bbc7a
Thailand,Asia,THA,2001,97.43,2.57,0.0,103357e3e40a9c0e4e9d36110f7bbc7a
Thailand,Asia,THA,2002,97.18,2.82,0.0,103357e3e40a9c0e4e9d36110f7bbc7a
Thailand,Asia,THA,2003,97.28,2.72,0.0,103357e3e40a9c0e4e9d36110f7bbc7a
Thailand,Asia,THA,2004,97.69,2.31,0.0,103357e3e40a9c0e4e9d36110f7bbc7a
Thailand,Asia,THA,2005,97.72,2.28,0.0,103357e3e40a9c0e4e9d36110f7bbc7a
Thailand,Asia,THA,2006,97.02,2.98,0.0,103357e3e40a9c0e4e9d36110f7bbc7a
Thailand,Asia,THA,2007,97.06,2.94,0.0,103357e3e40a9c0e4e9d36110f7bbc7a
Thailand,Asia,THA,2008,97.05,2.95,0.0,103357e3e40a9c0e4e9d36110f7bbc7a
Thailand,Asia,THA,2009,96.95,3.05,0.0,103357e3e40a9c0e4e9d36110f7bbc7a
Thailand,Asia,THA,2010,97.19,2.81,0.0,103357e3e40a9c0e4e9d36110f7bbc7a
Thailand,Asia,THA,2011,96.54,3.46,0.0,103357e3e40a9c0e4e9d36110f7bbc7a
Thailand,Asia,THA,2012,96.23,3.77,0.0,103357e3e40a9c0e4e9d36110f7bbc7a
Thailand,Asia,THA,2013,96.14,3.86,0.0,103357e3e40a9c0e4e9d36110f7bbc7a
Thailand,Asia,THA,2014,95.74,4.26,0.0,103357e3e40a9c0e4e9d36110f7bbc7a
Thailand,Asia,THA,2015,95.81,4.19,0.0,103357e3e40a9c0e4e9d36110f7bbc7a
Thailand,Asia,THA,2016,95.4,4.6,0.0,103357e3e40a9c0e4e9d36110f7bbc7a
Thailand,Asia,THA,2017,94.69,5.31,0.0,103357e3e40a9c0e4e9d36110f7bbc7a
Thailand,Asia,THA,2018,93.62,6.38,0.0,103357e3e40a9c0e4e9d36110f7bbc7a
Thailand,Asia,THA,2019,93.04,6.96,0.0,103357e3e40a9c0e4e9d36110f7bbc7a
Thailand,Asia,THA,2020,93.01,6.99,0.0,103357e3e40a9c0e4e9d36110f7bbc7a
Thailand,Asia,THA,2021,92.89,7.11,,103357e3e40a9c0e4e9d36110f7bbc7a
Trinidad and Tobago,North America,TTO,1965,100.0,0.0,0.0,63965a52775c39cd64c3ef0248d585b1
Trinidad and Tobago,North America,TTO,1966,100.0,0.0,0.0,63965a52775c39cd64c3ef0248d585b1
Trinidad and Tobago,North America,TTO,1967,100.0,0.0,0.0,63965a52775c39cd64c3ef0248d585b1
Trinidad and Tobago,North America,TTO,1968,100.0,0.0,0.0,63965a52775c39cd64c3ef0248d585b1
Trinidad and Tobago,North America,TTO,1969,100.0,0.0,0.0,63965a52775c39cd64c3ef0248d585b1
Trinidad and Tobago,North America,TTO,1970,100.0,0.0,0.0,63965a52775c39cd64c3ef0248d585b1
Trinidad and Tobago,North America,TTO,1971,99.75,0.25,0.0,63965a52775c39cd64c3ef0248d585b1
Trinidad and Tobago,North America,TTO,1972,99.82,0.18,0.0,63965a52775c39cd64c3ef0248d585b1
Trinidad and Tobago,North America,TTO,1973,99.85,0.15,0.0,63965a52775c39cd64c3ef0248d585b1
Trinidad and Tobago,North America,TTO,1974,99.87,0.13,0.0,63965a52775c39cd64c3ef0248d585b1
Trinidad and Tobago,North America,TTO,1975,99.85,0.15,0.0,63965a52775c39cd64c3ef0248d585b1
Trinidad and Tobago,North America,TTO,1976,99.89,0.11,0.0,63965a52775c39cd64c3ef0248d585b1
Trinidad and Tobago,North America,TTO,1977,99.87,0.13,0.0,63965a52775c39cd64c3ef0248d585b1
Trinidad and Tobago,North America,TTO,1978,99.84,0.16,0.0,63965a52775c39cd64c3ef0248d585b1
Trinidad and Tobago,North America,TTO,1979,99.81,0.19,0.0,63965a52775c39cd64c3ef0248d585b1
Trinidad and Tobago,North America,TTO,1980,99.83,0.17,0.0,63965a52775c39cd64c3ef0248d585b1
Trinidad and Tobago,North America,TTO,1981,99.88,0.12,0.0,63965a52775c39cd64c3ef0248d585b1
Trinidad and Tobago,North America,TTO,1982,99.9,0.1,0.0,63965a52775c39cd64c3ef0248d585b1
Trinidad and Tobago,North America,TTO,1983,99.91,0.09,0.0,63965a52775c39cd64c3ef0248d585b1
Trinidad and Tobago,North America,TTO,1984,99.93,0.07,0.0,63965a52775c39cd64c3ef0248d585b1
Trinidad and Tobago,North America,TTO,1985,99.91,0.09,0.0,63965a52775c39cd64c3ef0248d585b1
Trinidad and Tobago,North America,TTO,1986,99.86,0.14,0.0,63965a52775c39cd64c3ef0248d585b1
Trinidad and Tobago,North America,TTO,1987,99.83,0.17,0.0,63965a52775c39cd64c3ef0248d585b1
Trinidad and Tobago,North America,TTO,1988,99.86,0.14,0.0,63965a52775c39cd64c3ef0248d585b1
Trinidad and Tobago,North America,TTO,1989,99.87,0.13,0.0,63965a52775c39cd64c3ef0248d585b1
Trinidad and Tobago,North America,TTO,1990,99.86,0.14,0.0,63965a52775c39cd64c3ef0248d585b1
Trinidad and Tobago,North America,TTO,1991,99.88,0.12,0.0,63965a52775c39cd64c3ef0248d585b1
Trinidad and Tobago,North America,TTO,1992,99.87,0.13,0.0,63965a52775c39cd64c3ef0248d585b1
Trinidad and Tobago,North America,TTO,1993,99.88,0.12,0.0,63965a52775c39cd64c3ef0248d585b1
Trinidad and Tobago,North America,TTO,1994,99.88,0.12,0.0,63965a52775c39cd64c3ef0248d585b1
Trinidad and Tobago,North America,TTO,1995,99.88,0.12,0.0,63965a52775c39cd64c3ef0248d585b1
Trinidad and Tobago,North America,TTO,1996,99.95,0.05,0.0,63965a52775c39cd64c3ef0248d585b1
Trinidad and Tobago,North America,TTO,1997,99.94,0.06,0.0,63965a52775c39cd64c3ef0248d585b1
Trinidad and Tobago,North America,TTO,1998,99.94,0.06,0.0,63965a52775c39cd64c3ef0248d585b1
Trinidad and Tobago,North America,TTO,1999,99.95,0.05,0.0,63965a52775c39cd64c3ef0248d585b1
Trinidad and Tobago,North America,TTO,2000,99.95,0.05,0.0,63965a52775c39cd64c3ef0248d585b1
Trinidad and Tobago,North America,TTO,2001,99.93,0.07,0.0,63965a52775c39cd64c3ef0248d585b1
Trinidad and Tobago,North America,TTO,2002,99.94,0.06,0.0,63965a52775c39cd64c3ef0248d585b1
Trinidad and Tobago,North America,TTO,2003,99.97,0.03,0.0,63965a52775c39cd64c3ef0248d585b1
Trinidad and Tobago,North America,TTO,2004,99.95,0.05,0.0,63965a52775c39cd64c3ef0248d585b1
Trinidad and Tobago,North America,TTO,2005,99.96,0.04,0.0,63965a52775c39cd64c3ef0248d585b1
Trinidad and Tobago,North America,TTO,2006,99.96,0.04,0.0,63965a52775c39cd64c3ef0248d585b1
Trinidad and Tobago,North America,TTO,2007,99.97,0.03,0.0,63965a52775c39cd64c3ef0248d585b1
Trinidad and Tobago,North America,TTO,2008,99.97,0.03,0.0,63965a52775c39cd64c3ef0248d585b1
Trinidad and Tobago,North America,TTO,2009,99.97,0.03,0.0,63965a52775c39cd64c3ef0248d585b1
Trinidad and Tobago,North America,TTO,2010,100.0,0.0,0.0,63965a52775c39cd64c3ef0248d585b1
Trinidad and Tobago,North America,TTO,2011,100.0,0.0,0.0,63965a52775c39cd64c3ef0248d585b1
Trinidad and Tobago,North America,TTO,2012,100.0,0.0,0.0,63965a52775c39cd64c3ef0248d585b1
Trinidad and Tobago,North America,TTO,2013,100.0,0.0,0.0,63965a52775c39cd64c3ef0248d585b1
Trinidad and Tobago,North America,TTO,2014,99.99,0.01,0.0,63965a52775c39cd64c3ef0248d585b1
Trinidad and Tobago,North America,TTO,2015,99.99,0.01,0.0,63965a52775c39cd64c3ef0248d585b1
Trinidad and Tobago,North America,TTO,2016,99.99,0.01,0.0,63965a52775c39cd64c3ef0248d585b1
Trinidad and Tobago,North America,TTO,2017,99.99,0.01,0.0,63965a52775c39cd64c3ef0248d585b1
Trinidad and Tobago,North America,TTO,2018,99.99,0.01,0.0,63965a52775c39cd64c3ef0248d585b1
Trinidad and Tobago,North America,TTO,2019,99.99,0.01,0.0,63965a52775c39cd64c3ef0248d585b1
Trinidad and Tobago,North America,TTO,2020,99.99,0.01,0.0,63965a52775c39cd64c3ef0248d585b1
Trinidad and Tobago,North America,TTO,2021,99.99,0.01,,63965a52775c39cd64c3ef0248d585b1
Turkey,Asia,TUR,1965,92.6,7.4,0.0,221cdfb73049678e244380b45872cbb2
Turkey,Asia,TUR,1966,93.04,6.96,0.0,221cdfb73049678e244380b45872cbb2
Turkey,Asia,TUR,1967,93.0,7.0,0.0,221cdfb73049678e244380b45872cbb2
Turkey,Asia,TUR,1968,92.12,7.88,0.0,221cdfb73049678e244380b45872cbb2
Turkey,Asia,TUR,1969,92.21,7.79,0.0,221cdfb73049678e244380b45872cbb2
Turkey,Asia,TUR,1970,93.52,6.48,0.0,221cdfb73049678e244380b45872cbb2
Turkey,Asia,TUR,1971,94.93,5.07,0.0,221cdfb73049678e244380b45872cbb2
Turkey,Asia,TUR,1972,94.47,5.53,0.0,221cdfb73049678e244380b45872cbb2
Turkey,Asia,TUR,1973,95.95,4.05,0.0,221cdfb73049678e244380b45872cbb2
Turkey,Asia,TUR,1974,94.95,5.05,0.0,221cdfb73049678e244380b45872cbb2
Turkey,Asia,TUR,1975,92.23,7.77,0.0,221cdfb73049678e244380b45872cbb2
Turkey,Asia,TUR,1976,90.4,9.6,0.0,221cdfb73049678e244380b45872cbb2
Turkey,Asia,TUR,1977,90.96,9.04,0.0,221cdfb73049678e244380b45872cbb2
Turkey,Asia,TUR,1978,90.79,9.21,0.0,221cdfb73049678e244380b45872cbb2
Turkey,Asia,TUR,1979,89.25,10.75,0.0,221cdfb73049678e244380b45872cbb2
Turkey,Asia,TUR,1980,88.61,11.39,0.0,221cdfb73049678e244380b45872cbb2
Turkey,Asia,TUR,1981,87.5,12.5,0.0,221cdfb73049678e244380b45872cbb2
Turkey,Asia,TUR,1982,87.25,12.75,0.0,221cdfb73049678e244380b45872cbb2
Turkey,Asia,TUR,1983,90.13,9.87,0.0,221cdfb73049678e244380b45872cbb2
Turkey,Asia,TUR,1984,88.88,11.12,0.0,221cdfb73049678e244380b45872cbb2
Turkey,Asia,TUR,1985,90.77,9.23,0.0,221cdfb73049678e244380b45872cbb2
Turkey,Asia,TUR,1986,91.63,8.37,0.0,221cdfb73049678e244380b45872cbb2
Turkey,Asia,TUR,1987,88.49,11.51,0.0,221cdfb73049678e244380b45872cbb2
Turkey,Asia,TUR,1988,83.73,16.27,0.0,221cdfb73049678e244380b45872cbb2
Turkey,Asia,TUR,1989,89.72,10.28,0.0,221cdfb73049678e244380b45872cbb2
Turkey,Asia,TUR,1990,87.78,12.22,0.0,221cdfb73049678e244380b45872cbb2
Turkey,Asia,TUR,1991,88.25,11.75,0.0,221cdfb73049678e244380b45872cbb2
Turkey,Asia,TUR,1992,86.92,13.08,0.0,221cdfb73049678e244380b45872cbb2
Turkey,Asia,TUR,1993,84.63,15.37,0.0,221cdfb73049678e244380b45872cbb2
Turkey,Asia,TUR,1994,85.7,14.3,0.0,221cdfb73049678e244380b45872cbb2
Turkey,Asia,TUR,1995,85.08,14.92,0.0,221cdfb73049678e244380b45872cbb2
Turkey,Asia,TUR,1996,84.46,15.54,0.0,221cdfb73049678e244380b45872cbb2
Turkey,Asia,TUR,1997,85.33,14.67,0.0,221cdfb73049678e244380b45872cbb2
Turkey,Asia,TUR,1998,84.86,15.14,0.0,221cdfb73049678e244380b45872cbb2
Turkey,Asia,TUR,1999,87.25,12.75,0.0,221cdfb73049678e244380b45872cbb2
Turkey,Asia,TUR,2000,89.34,10.66,0.0,221cdfb73049678e244380b45872cbb2
Turkey,Asia,TUR,2001,90.89,9.11,0.0,221cdfb73049678e244380b45872cbb2
Turkey,Asia,TUR,2002,88.46,11.54,0.0,221cdfb73049678e244380b45872cbb2
Turkey,Asia,TUR,2003,88.67,11.33,0.0,221cdfb73049678e244380b45872cbb2
Turkey,Asia,TUR,2004,86.31,13.69,0.0,221cdfb73049678e244380b45872cbb2
Turkey,Asia,TUR,2005,88.58,11.42,0.0,221cdfb73049678e244380b45872cbb2
Turkey,Asia,TUR,2006,88.52,11.46,0.0,221cdfb73049678e244380b45872cbb2
Turkey,Asia,TUR,2007,91.21,8.78,0.0,221cdfb73049678e244380b45872cbb2
Turkey,Asia,TUR,2008,91.77,8.21,0.0,221cdfb73049678e244380b45872cbb2
Turkey,Asia,TUR,2009,91.07,8.92,0.0,221cdfb73049678e244380b45872cbb2
Turkey,Asia,TUR,2010,87.71,12.28,0.0,221cdfb73049678e244380b45872cbb2
Turkey,Asia,TUR,2011,88.07,11.91,0.0,221cdfb73049678e244380b45872cbb2
Turkey,Asia,TUR,2012,87.42,12.52,0.0,221cdfb73049678e244380b45872cbb2
Turkey,Asia,TUR,2013,86.38,13.31,0.0,221cdfb73049678e244380b45872cbb2
Turkey,Asia,TUR,2014,90.12,9.77,0.0,221cdfb73049678e244380b45872cbb2
Turkey,Asia,TUR,2015,85.86,14.06,0.0,221cdfb73049678e244380b45872cbb2
Turkey,Asia,TUR,2016,85.45,14.48,0.0,221cdfb73049678e244380b45872cbb2
Turkey,Asia,TUR,2017,86.76,13.17,0.0,221cdfb73049678e244380b45872cbb2
Turkey,Asia,TUR,2018,85.06,14.85,0.0,221cdfb73049678e244380b45872cbb2
Turkey,Asia,TUR,2019,80.65,19.25,0.0,221cdfb73049678e244380b45872cbb2
Turkey,Asia,TUR,2020,80.79,19.15,0.0,221cdfb73049678e244380b45872cbb2
Turkey,Asia,TUR,2021,83.42,16.52,,221cdfb73049678e244380b45872cbb2
Turkmenistan,Asia,TKM,1985,99.99,0.01,0.0,f5d993d8e89c037d614ec8dc2559e4b7
Turkmenistan,Asia,TKM,1986,100.0,0.0,0.0,f5d993d8e89c037d614ec8dc2559e4b7
Turkmenistan,Asia,TKM,1987,99.99,0.01,0.0,f5d993d8e89c037d614ec8dc2559e4b7
Turkmenistan,Asia,TKM,1988,100.0,0.0,0.0,f5d993d8e89c037d614ec8dc2559e4b7
Turkmenistan,Asia,TKM,1989,100.0,0.0,0.0,f5d993d8e89c037d614ec8dc2559e4b7
Turkmenistan,Asia,TKM,1990,99.99,0.01,0.0,f5d993d8e89c037d614ec8dc2559e4b7
Turkmenistan,Asia,TKM,1991,99.99,0.01,0.0,f5d993d8e89c037d614ec8dc2559e4b7
Turkmenistan,Asia,TKM,1992,99.99,0.01,0.0,f5d993d8e89c037d614ec8dc2559e4b7
Turkmenistan,Asia,TKM,1993,99.99,0.01,0.0,f5d993d8e89c037d614ec8dc2559e4b7
Turkmenistan,Asia,TKM,1994,99.99,0.01,0.0,f5d993d8e89c037d614ec8dc2559e4b7
Turkmenistan,Asia,TKM,1995,99.99,0.01,0.0,f5d993d8e89c037d614ec8dc2559e4b7
Turkmenistan,Asia,TKM,1996,99.99,0.01,0.0,f5d993d8e89c037d614ec8dc2559e4b7
Turkmenistan,Asia,TKM,1997,,0.01,0.0,f5d993d8e89c037d614ec8dc2559e4b7
Turkmenistan,Asia,TKM,1998,,0.01,0.0,f5d993d8e89c037d614ec8dc2559e4b7
Turkmenistan,Asia,TKM,1999,,0.01,0.0,f5d993d8e89c037d614ec8dc2559e4b7
Turkmenistan,Asia,TKM,2000,,0.01,,f5d993d8e89c037d614ec8dc2559e4b7
Turkmenistan,Asia,TKM,2001,,0.01,,f5d993d8e89c037d614ec8dc2559e4b7
Turkmenistan,Asia,TKM,2002,,0.01,,f5d993d8e89c037d614ec8dc2559e4b7
Turkmenistan,Asia,TKM,2003,,0.01,,f5d993d8e89c037d614ec8dc2559e4b7
Turkmenistan,Asia,TKM,2004,,0.01,,f5d993d8e89c037d614ec8dc2559e4b7
Turkmenistan,Asia,TKM,2005,,0.01,,f5d993d8e89c037d614ec8dc2559e4b7
Turkmenistan,Asia,TKM,2006,,0.01,,f5d993d8e89c037d614ec8dc2559e4b7
Turkmenistan,Asia,TKM,2007,,0.01,,f5d993d8e89c037d614ec8dc2559e4b7
Turkmenistan,Asia,TKM,2008,,0.01,,f5d993d8e89c037d614ec8dc2559e4b7
Turkmenistan,Asia,TKM,2009,,0.0,,f5d993d8e89c037d614ec8dc2559e4b7
Turkmenistan,Asia,TKM,2010,,0.0,,f5d993d8e89c037d614ec8dc2559e4b7
Turkmenistan,Asia,TKM,2011,,0.0,,f5d993d8e89c037d614ec8dc2559e4b7
Turkmenistan,Asia,TKM,2012,,0.0,,f5d993d8e89c037d614ec8dc2559e4b7
Turkmenistan,Asia,TKM,2013,,0.01,,f5d993d8e89c037d614ec8dc2559e4b7
Turkmenistan,Asia,TKM,2014,,0.01,,f5d993d8e89c037d614ec8dc2559e4b7
Turkmenistan,Asia,TKM,2015,,0.01,,f5d993d8e89c037d614ec8dc2559e4b7
Turkmenistan,Asia,TKM,2016,,0.01,,f5d993d8e89c037d614ec8dc2559e4b7
Turkmenistan,Asia,TKM,2017,,0.01,,f5d993d8e89c037d614ec8dc2559e4b7
Turkmenistan,Asia,TKM,2018,,0.01,,f5d993d8e89c037d614ec8dc2559e4b7
Turkmenistan,Asia,TKM,2019,,0.01,,f5d993d8e89c037d614ec8dc2559e4b7
Turkmenistan,Asia,TKM,2020,,0.01,,f5d993d8e89c037d614ec8dc2559e4b7
Turkmenistan,Asia,TKM,2021,,0.01,,f5d993d8e89c037d614ec8dc2559e4b7
USSR,,,1965,96.44,3.48,0.08,253140d529f4c392d3d00853eba3b635
USSR,,,1966,96.23,3.69,0.08,253140d529f4c392d3d00853eba3b635
USSR,,,1967,96.53,3.39,0.08,253140d529f4c392d3d00853eba3b635
USSR,,,1968,96.05,3.84,0.11,253140d529f4c392d3d00853eba3b635
USSR,,,1969,95.81,4.07,0.12,253140d529f4c392d3d00853eba3b635
USSR,,,1970,95.68,4.17,0.14,253140d529f4c392d3d00853eba3b635
USSR,,,1971,95.8,4.03,0.17,253140d529f4c392d3d00853eba3b635
USSR,,,1972,95.97,3.74,0.29,253140d529f4c392d3d00853eba3b635
USSR,,,1973,96.06,3.54,0.4,253140d529f4c392d3d00853eba3b635
USSR,,,1974,95.81,3.62,0.57,253140d529f4c392d3d00853eba3b635
USSR,,,1975,95.99,3.29,0.72,253140d529f4c392d3d00853eba3b635
USSR,,,1976,95.66,3.42,0.92,253140d529f4c392d3d00853eba3b635
USSR,,,1977,95.28,3.54,1.18,253140d529f4c392d3d00853eba3b635
USSR,,,1978,94.92,3.92,1.16,253140d529f4c392d3d00853eba3b635
USSR,,,1979,94.85,3.87,1.29,253140d529f4c392d3d00853eba3b635
USSR,,,1980,94.4,4.04,1.56,253140d529f4c392d3d00853eba3b635
USSR,,,1981,94.18,4.02,1.8,253140d529f4c392d3d00853eba3b635
USSR,,,1982,94.31,3.67,2.02,253140d529f4c392d3d00853eba3b635
USSR,,,1983,94.09,3.71,2.2,253140d529f4c392d3d00853eba3b635
USSR,,,1984,93.24,4.02,2.73,253140d529f4c392d3d00853eba3b635
Ukraine,Europe,UKR,1985,93.42,1.14,5.44,f01fc92b23faa973f3492a23d5a705c5
Ukraine,Europe,UKR,1986,94.53,1.13,4.34,f01fc92b23faa973f3492a23d5a705c5
Ukraine,Europe,UKR,1987,93.99,0.99,5.02,f01fc92b23faa973f3492a23d5a705c5
Ukraine,Europe,UKR,1988,91.61,1.24,7.16,f01fc92b23faa973f3492a23d5a705c5
Ukraine,Europe,UKR,1989,92.0,1.1,6.91,f01fc92b23faa973f3492a23d5a705c5
Ukraine,Europe,UKR,1990,92.26,0.97,6.77,f01fc92b23faa973f3492a23d5a705c5
Ukraine,Europe,UKR,1991,91.72,1.16,7.12,f01fc92b23faa973f3492a23d5a705c5
Ukraine,Europe,UKR,1992,90.81,0.92,8.27,f01fc92b23faa973f3492a23d5a705c5
Ukraine,Europe,UKR,1993,88.9,1.47,9.62,f01fc92b23faa973f3492a23d5a705c5
Ukraine,Europe,UKR,1994,87.81,1.89,10.3,f01fc92b23faa973f3492a23d5a705c5
Ukraine,Europe,UKR,1995,87.59,1.59,10.82,f01fc92b23faa973f3492a23d5a705c5
Ukraine,Europe,UKR,1996,85.42,1.48,13.1,f01fc92b23faa973f3492a23d5a705c5
Ukraine,Europe,UKR,1997,84.69,1.75,13.55,f01fc92b23faa973f3492a23d5a705c5
Ukraine,Europe,UKR,1998,83.79,2.9,13.3,f01fc92b23faa973f3492a23d5a705c5
Ukraine,Europe,UKR,1999,84.38,2.68,12.94,f01fc92b23faa973f3492a23d5a705c5
Ukraine,Europe,UKR,2000,84.05,2.1,13.84,f01fc92b23faa973f3492a23d5a705c5
Ukraine,Europe,UKR,2001,84.0,2.26,13.74,f01fc92b23faa973f3492a23d5a705c5
Ukraine,Europe,UKR,2002,84.12,1.81,14.06,f01fc92b23faa973f3492a23d5a705c5
Ukraine,Europe,UKR,2003,84.08,1.69,14.23,f01fc92b23faa973f3492a23d5a705c5
Ukraine,Europe,UKR,2004,82.68,2.14,15.17,f01fc92b23faa973f3492a23d5a705c5
Ukraine,Europe,UKR,2005,82.6,2.21,15.19,f01fc92b23faa973f3492a23d5a705c5
Ukraine,Europe,UKR,2006,82.57,2.26,15.17,f01fc92b23faa973f3492a23d5a705c5
Ukraine,Europe,UKR,2007,82.64,1.84,15.52,f01fc92b23faa973f3492a23d5a705c5
Ukraine,Europe,UKR,2008,82.36,2.13,15.51,f01fc92b23faa973f3492a23d5a705c5
Ukraine,Europe,UKR,2009,80.75,2.55,16.7,f01fc92b23faa973f3492a23d5a705c5
Ukraine,Europe,UKR,2010,80.75,2.61,16.64,f01fc92b23faa973f3492a23d5a705c5
Ukraine,Europe,UKR,2011,81.7,2.1,16.2,f01fc92b23faa973f3492a23d5a705c5
Ukraine,Europe,UKR,2012,81.43,2.14,16.44,f01fc92b23faa973f3492a23d5a705c5
Ukraine,Europe,UKR,2013,81.06,3.01,15.89,f01fc92b23faa973f3492a23d5a705c5
Ukraine,Europe,UKR,2014,78.66,2.28,19.02,f01fc92b23faa973f3492a23d5a705c5
Ukraine,Europe,UKR,2015,75.48,1.91,22.57,f01fc92b23faa973f3492a23d5a705c5
Ukraine,Europe,UKR,2016,77.79,2.37,19.8,f01fc92b23faa973f3492a23d5a705c5
Ukraine,Europe,UKR,2017,74.56,2.98,22.41,f01fc92b23faa973f3492a23d5a705c5
Ukraine,Europe,UKR,2018,75.36,3.42,21.17,f01fc92b23faa973f3492a23d5a705c5
